4069,1,5,5,4,5,5,3,5,0.01
4070,1,5,5,5,5,5,5,5,0.01
4071,0,0,0,0,0,0,0,0,0
4072,49,4.88,4.81,4.81,4.9,4.96,4.86,4.63,0.48
4073,5,4.6,4.4,4.4,4.4,4.2,4.4,4.4,0.05
4074,10,4.7,4.9,4.7,4.9,4.9,4.9,4.7,1.72
4075,205,4.72,4.81,4.72,4.86,4.88,4.75,4.71,2.01
4076,42,4.6,4.5,4.6,4.74,4.88,4.48,4.51,0.41
4077,1,5,5,5,5,5,5,5,0.01
4078,2,4.5,5,5,5,5,5,5,0.02
4079,0,0,0,0,0,0,0,0,0
4080,27,4.93,4.96,4.96,4.93,5,4.93,4.85,0.38
4081,81,4.53,4.77,4.11,4.86,4.86,4.42,4.7,1.07
4082,0,0,0,0,0,0,0,0,0
4083,9,4.56,4.56,4.44,4.89,4.89,4.67,4.44,0.09
4084,33,4.76,4.88,4.73,4.66,4.76,4.97,4.63,0.32
4085,33,4.88,4.88,4.76,4.85,4.97,4.94,4.73,0.32
4086,178,4.61,4.68,4.53,4.9,4.85,4.89,4.66,1.76
4087,0,0,0,0,0,0,0,0,0
4088,8,4.25,4.38,3.75,4.5,4.75,4.25,4.29,0.08
4089,14,4.64,4.57,3.71,4.79,4.79,4.43,4.43,0.14
4090,7,4.57,4.5,4.5,4.83,4.83,4.5,4.83,0.07
4091,6,4.83,4.67,4.67,5,5,5,4.83,0.06
4092,1,5,5,5,5,5,5,5,0.01
4093,1,4,5,4,5,5,4,4,0.01
4094,4,5,5,5,5,5,5,5,0.04
4095,17,4.94,5,4.82,5,4.94,4.82,4.94,0.2
4096,1,5,5,5,5,5,5,5,0.01
4097,2,4.5,5,4.5,4.5,5,5,5,0.02
4098,0,0,0,0,0,0,0,0,0
4099,2,5,5,5,5,5,5,5,0.02
4100,0,0,0,0,0,0,0,0,0
4101,1,5,5,5,5,5,5,4,0.03
4102,12,5,4.83,5,5,5,5,4.92,0.19
4103,1,5,5,5,5,5,5,5,0.01
4104,3,5,5,5,5,5,5,4.67,0.03
4105,57,4.77,4.56,4.56,4.91,4.93,4.58,4.64,0.57
4106,18,4.61,4.83,4.5,4.89,4.78,4.28,4.61,0.18
4107,19,4.79,4.89,4.63,4.94,4.79,4.72,4.94,0.18
4108,0,0,0,0,0,0,0,0,0
4109,2,4.5,4,4.5,5,5,5,4.5,0.02
4110,2,4.5,5,4,4.5,5,5,4.5,0.02
4111,4,5,4.75,4.75,5,5,5,5,0.04
4112,0,0,0,0,0,0,0,0,0
4113,1,5,5,5,5,5,5,5,0.01
4114,77,4.73,4.68,4.66,4.82,4.84,4.63,4.57,0.75
4115,2,5,5,5,5,5,5,5,0.02
4116,0,0,0,0,0,0,0,0,0
4117,3,4.33,4.33,3.67,5,5,5,4.67,0.03
4118,2,5,5,5,5,5,5,5,0.02
4119,1,5,5,5,5,5,5,5,0.01
4120,6,4.17,4.67,4.33,5,5,5,4.17,0.06
4121,2,5,5,4.5,5,5,5,5,0.02
4122,3,4.67,5,5,5,5,5,5,0.03
4123,11,4.73,4.91,4.55,5,4.9,4.6,4.6,0.11
4124,1,5,4,4,5,5,5,5,0.01
4125,65,4.88,4.94,4.85,4.74,4.97,4.97,4.83,0.65
4126,2,4,5,3.5,4.5,4.5,5,4,0.02
4127,1,5,5,5,5,5,5,5,0.04
4128,0,0,0,0,0,0,0,0,0
4129,1,5,5,5,5,5,5,5,0.01
4130,0,0,0,0,0,0,0,0,0
4131,8,4,4.29,3.29,4.29,4.43,4.57,3.86,0.08
4132,227,4.96,4.96,4.95,4.99,4.98,4.87,4.91,2.21
4133,1,4,0,3,0,4,0,0,0.01
4134,1,1,1,1,1,1,1,1,0.01
4135,15,4.93,5,4.87,4.86,5,5,4.86,0.15
4136,3,4.67,4.33,5,4.67,5,4.67,4.33,0.03
4137,4,4.75,4.75,4.25,4.75,5,4.5,4.5,0.04
4138,6,4.67,4.67,4.83,4.5,4.5,4.17,4.8,0.06
4139,0,0,0,0,0,0,0,0,0
4140,78,4.92,4.9,4.9,5,4.96,4.9,4.91,0.76
4141,2,5,5,4.5,5,5,5,5,0.02
4142,5,4.8,5,4.2,5,5,4.8,5,0.05
4143,1,5,4,5,5,5,5,4,0.01
4144,0,0,0,0,0,0,0,0,0
4145,3,4.67,5,4.67,5,5,4.33,4.67,0.03
4146,9,3.89,4.56,3.78,4.33,4.56,4.78,4.44,0.09
4147,0,0,0,0,0,0,0,0,0
4148,109,4.85,4.92,4.92,4.94,4.97,4.68,4.72,1.09
4149,448,4.93,4.96,4.97,4.98,4.99,4.95,4.9,4.35
4150,128,4.74,4.77,4.77,4.9,4.91,4.44,4.75,1.36
4151,4,4.75,5,4.5,4.67,4.75,4,4.33,0.04
4152,0,0,0,0,0,0,0,0,0
4153,0,0,0,0,0,0,0,0,0
4154,4,4.75,5,4.75,5,5,5,4.75,0.04
4155,99,4.91,4.94,4.96,4.98,4.97,4.99,4.85,0.98
4156,6,4.67,5,5,5,5,4.83,4.33,0.06
4157,0,0,0,0,0,0,0,0,0
4158,0,0,0,0,0,0,0,0,0
4159,3,4.67,4.67,4.33,4.67,4.67,4.67,4.67,0.03
4160,26,4.62,4.62,4.35,4.73,4.77,4.69,4.58,0.26
4161,0,0,0,0,0,0,0,0,0
4162,4,5,5,5,4.75,4.75,4.75,4.75,0.04
4163,0,0,0,0,0,0,0,0,0
4164,0,0,0,0,0,0,0,0,0
4165,8,5,4.88,4.75,5,5,4.88,4.63,0.09
4166,251,4.84,4.96,4.92,4.93,4.91,4.58,4.77,2.51
4167,0,0,0,0,0,0,0,0,0
4168,31,4.68,4.87,4.77,4.94,4.9,4.87,4.77,0.3
4169,2,4.5,4.5,4.5,5,5,5,4.5,0.02
4170,3,5,5,4.67,5,5,4.67,5,0.03
4171,20,4.55,4.78,4.28,4.67,4.72,4.17,4.5,0.2
4172,1,2,3,1,4,4,5,2,0.01
4173,28,4.57,4.81,4.22,4.89,4.89,4.48,4.67,0.27
4174,57,4.7,4.88,4.43,4.84,4.91,4.41,4.73,0.57
4175,3,5,5,5,5,5,5,4.67,0.03
4176,0,0,0,0,0,0,0,0,0
4177,1,5,5,5,5,5,4,5,0.01
4178,9,4.89,4.78,4.89,4.89,4.78,5,4.67,0.09
4179,40,4.78,4.92,4.92,4.87,4.97,4.72,4.59,0.39
4180,1,4,4,4,5,5,5,5,0.01
4181,3,5,5,5,5,4.67,4,4.33,0.03
4182,0,0,0,0,0,0,0,0,0
4183,20,4.6,4.95,4.6,4.95,4.95,4.4,4.5,0.2
4184,67,4.87,4.86,4.85,5,5,4.95,4.74,0.66
4185,35,4.71,4.94,4.8,4.97,5,4.76,4.88,0.34
4186,1,5,5,5,5,5,5,5,0.01
4187,0,0,0,0,0,0,0,0,0
4188,10,4.7,4.7,4,4.8,5,4.9,4.6,0.1
4189,0,0,0,0,0,0,0,0,0
4190,18,4.78,4.78,5,4.94,4.94,4.76,4.76,0.18
4191,7,4.29,4.71,4.14,4.57,4.86,4.43,4.43,0.07
4192,0,0,0,0,0,0,0,0,0
4193,4,5,4.67,5,5,5,5,5,0.04
4194,9,4.89,4.89,4.78,5,5,4.89,5,0.09
4195,33,4.85,4.88,4.67,4.91,4.94,4.91,4.48,0.36
4196,0,0,0,0,0,0,0,0,0
4197,13,4.62,4.62,4.54,4.38,4.69,4.85,4.08,0.13
4198,5,4.8,5,4.8,5,5,5,5,0.05
4199,196,4.91,4.95,4.94,4.98,5,4.84,4.89,1.93
4200,0,0,0,0,0,0,0,0,0
4201,0,0,0,0,0,0,0,0,0
4202,1,5,5,5,5,5,5,5,0.01
4203,0,0,0,0,0,0,0,0,0
4204,185,4.77,4.79,4.68,4.91,4.83,4.75,4.7,1.82
4205,0,0,0,0,0,0,0,0,0
4206,0,0,0,0,0,0,0,0,0
4207,3,4,4,4,5,5,4,5,0.03
4208,0,0,0,0,0,0,0,0,0
4209,1,5,5,5,5,5,5,5,0.01
4210,2,5,5,4.5,5,5,5,5,0.02
4211,0,0,0,0,0,0,0,0,0
4212,0,0,0,0,0,0,0,0,0
4213,27,4.7,4.85,4.78,4.81,4.67,4.67,4.7,0.27
4214,0,0,0,0,0,0,0,0,0
4215,15,4.27,4.45,4.25,4.73,4.79,4.46,4.54,0.15
4216,0,0,0,0,0,0,0,0,0
4217,0,0,0,0,0,0,0,0,0
4218,0,0,0,0,0,0,0,0,0
4219,2,4,4,3.5,4.5,4,4.5,3.5,0.02
4220,0,0,0,0,0,0,0,0,0
4221,78,4.72,4.71,4.77,4.83,4.87,4.53,4.69,0.77
4222,18,4.83,5,4.67,4.83,5,4.89,4.78,0.18
4223,3,5,5,5,5,5,5,4.67,0.05
4224,0,0,0,0,0,0,0,0,0
4225,0,0,0,0,0,0,0,0,0
4226,10,4.5,4.4,4.4,4.9,4.8,4.6,4.5,0.1
4227,11,4.73,4.82,4.45,4.91,4.91,4.82,4.91,0.11
4228,0,0,0,0,0,0,0,0,0
4229,6,4.83,5,4.67,5,5,5,4.83,0.06
4230,18,4.44,4.47,4.24,5,5,4.88,4.29,0.18
4231,0,0,0,0,0,0,0,0,0
4232,0,0,0,0,0,0,0,0,0
4233,78,4.95,4.96,4.99,4.99,4.94,4.9,4.88,0.84
4234,12,4.58,4.91,4.73,4.91,4.91,4.91,4.36,0.12
4235,76,4.86,4.93,4.84,4.83,4.79,4.87,4.82,3.58
4236,3,4,5,4,4.33,4.67,5,4.33,0.03
4237,2,5,5,4.5,5,5,5,5,0.02
4238,43,4.49,4.72,4.7,4.6,4.65,4.9,4.37,0.42
4239,68,4.9,4.88,4.81,4.99,4.99,4.97,4.91,0.82
4240,9,4.67,4.89,4.22,4.67,5,5,4.44,0.1
4241,1,4,5,5,5,5,5,5,0.01
4242,2,4,4.5,4,4.5,4.5,4.5,4.5,0.02
4243,1,5,5,4,5,5,5,5,0.01
4244,0,0,0,0,0,0,0,0,0
4245,7,5,5,4.71,4.86,5,4.86,5,0.07
4246,2,5,5,5,5,5,5,5,0.02
4247,212,4.92,4.9,4.76,4.97,4.98,4.99,4.79,2.07
4248,0,0,0,0,0,0,0,0,0
4249,17,4.12,3.76,3.35,4.53,4.53,4.88,4.24,0.17
4250,2,5,5,4.5,5,5,5,5,0.02
4251,2,5,5,5,5,5,3.5,5,0.02
4252,4,5,5,4.75,4.75,5,5,5,0.04
4253,1,5,5,5,5,5,5,5,0.01
4254,0,0,0,0,0,0,0,0,0
4255,32,4.66,4.84,4.55,4.77,4.78,4.74,4.68,0.36
4256,5,4.8,5,5,5,5,4.8,5,0.05
4257,11,4.91,5,4.64,5,5,4.5,4.9,0.11
4258,0,0,0,0,0,0,0,0,0
4259,10,4.6,4.67,4.67,4.67,4.56,4.67,4.44,0.1
4260,3,4.33,4.67,4,5,5,5,4,0.03
4261,138,4.72,4.8,4.66,4.84,4.93,4.99,4.61,1.35
4262,5,5,5,5,5,5,4.8,5,0.05
4263,14,4.79,4.86,4.5,5,5,5,5,0.14
4264,2,5,5,5,5,5,5,5,0.02
4265,365,4.91,4.91,4.93,4.97,4.95,4.67,4.82,3.57
4266,2,4.5,4.5,4.5,4.5,4.5,5,4.5,0.02
4267,19,4.95,5,4.95,5,5,4.95,4.79,0.21
4268,462,4.83,4.91,4.83,4.97,4.96,4.61,4.83,4.56
4269,23,4.87,4.83,4.65,5,4.96,5,4.73,0.23
4270,0,0,0,0,0,0,0,0,0
4271,1,5,5,5,5,5,4,5,0.01
4272,0,0,0,0,0,0,0,0,0
4273,6,4,4.67,3.67,4.17,4.67,4,4.33,0.06
4274,93,4.96,4.95,5,4.98,4.98,4.79,4.89,0.91
4275,35,4.43,4.49,3.83,4.68,4.74,4.71,4.47,0.34
4276,0,0,0,0,0,0,0,0,0
4277,2,5,5,5,5,5,4.5,5,0.02
4278,2,5,5,5,5,5,5,5,0.02
4279,15,4.47,4.47,4.07,4.86,4.79,4.71,4.5,0.19
4280,1,4,4,4,4,4,4,4,0.01
4281,4,4.75,5,4.75,4.5,5,4.5,4.75,0.04
4282,3,5,5,5,5,5,4.33,4.67,0.03
4283,1,5,5,5,5,5,5,5,0.01
4284,72,4.78,4.86,4.64,4.86,4.92,4.93,4.69,0.71
4285,182,4.55,4.73,4.83,4.75,4.75,4.18,4.6,1.78
4286,1,5,5,4,5,5,5,5,0.01
4287,2,5,5,4.5,5,5,5,5,0.02
4288,0,0,0,0,0,0,0,0,0
4289,136,4.83,4.85,4.88,4.96,4.89,4.48,4.81,1.35
4290,29,4.72,4.75,4.39,4.93,5,4.21,4.75,0.28
4291,3,4.33,5,4.33,5,5,4,4.67,0.03
4292,2,2.5,4.5,4.5,5,3,4,2.5,0.02
4293,0,0,0,0,0,0,0,0,0
4294,8,4.5,4.75,4.25,4.88,5,5,4.5,0.08
4295,24,4.92,4.96,4.84,4.88,4.96,4.6,4.88,0.42
4296,0,0,0,0,0,0,0,0,0
4297,224,4.7,4.78,4.75,4.93,4.93,4.61,4.7,2.34
4298,29,4.79,4.82,4.39,4.89,4.96,4.5,4.89,0.28
4299,0,0,0,0,0,0,0,0,0
4300,1,5,5,3,4,5,4,4,0.01
4301,8,5,5,5,5,5,5,4.86,0.08
4302,0,0,0,0,0,0,0,0,0
4303,2,5,5,5,5,5,4.5,4.5,0.02
4304,15,4.53,4.6,4.73,4.73,4.73,4.73,4.73,0.15
4305,2,4,4.5,5,4.5,4.5,4.5,5,0.02
4306,0,0,0,0,0,0,0,0,0
4307,4,4.75,5,4.5,5,5,4.5,5,0.04
4308,0,0,0,0,0,0,0,0,0
4309,0,0,0,0,0,0,0,0,0
4310,3,5,5,5,5,5,5,5,0.03
4311,0,0,0,0,0,0,0,0,0
4312,4,4.25,4.75,3.5,5,5,4.75,4.75,0.04
4313,0,0,0,0,0,0,0,0,0
4314,2,4.5,4.5,4.5,4.5,5,4.5,5,0.02
4315,0,0,0,0,0,0,0,0,0
4316,2,5,4.5,5,5,5,5,5,0.02
4317,17,5,4.88,4.88,4.93,5,5,4.94,0.17
4318,12,4.67,4.75,4.75,5,5,4.67,4.58,0.12
4319,30,4.5,4.77,4.27,4.87,4.73,4,4.63,0.3
4320,1,5,4,5,4,4,4,4,0.01
4321,0,0,0,0,0,0,0,0,0
4322,17,4.65,4.71,4.76,4.88,5,4.88,4.76,0.19
4323,4,4,3.75,4.25,4.75,4.25,4.25,4.25,0.04
4324,3,3.33,4.33,5,4.67,5,3,3.67,0.03
4325,9,5,4.67,4.78,5,4.89,4.89,4.78,0.09
4326,0,0,0,0,0,0,0,0,0
4327,22,4.86,4.86,4.55,4.82,4.95,5,4.77,0.22
4328,44,4.66,4.73,4.59,4.68,4.84,4.98,4.8,0.83
4329,2,4.5,5,5,4.5,5,4.5,4.5,0.02
4330,45,4.8,4.84,4.68,4.93,4.95,4.93,4.8,0.45
4331,40,5,4.98,4.9,4.93,5,4.98,4.9,0.44
4332,2,3.5,4,2.5,4,5,4.5,4,0.02
4333,1,5,5,5,5,5,4,5,0.01
4334,102,4.37,4.61,4.25,4.74,4.63,4.12,4.4,1.02
4335,8,5,5,5,5,5,4.88,5,0.08
4336,21,4.43,4.38,4.38,4.76,4.62,4.86,4.48,0.21
4337,136,4.91,4.93,4.98,4.98,4.96,4.65,4.85,1.34
4338,1,4,4,4,3,5,4,4,0.01
4339,244,4.93,4.92,4.91,4.98,4.98,4.91,4.73,2.49
4340,7,4.57,5,4.57,5,4.86,4.71,4.43,0.07
4341,8,4.63,4.88,4.75,4.75,4.88,5,4.38,0.08
4342,112,4.54,4.68,4.74,4.7,4.68,4.46,4.63,1.11
4343,2,4,4.5,4,4.5,4.5,4,4,0.02
4344,51,4.75,4.88,4.76,4.8,4.78,4.68,4.68,0.51
4345,2,5,4.5,4.5,5,5,5,4.5,0.02
4346,8,5,4.88,5,5,5,5,4.88,0.31
4347,0,0,0,0,0,0,0,0,0
4348,0,0,0,0,0,0,0,0,0
4349,3,5,5,5,5,5,5,5,0.03
4350,0,0,0,0,0,0,0,0,0
4351,1,5,5,5,5,5,5,5,0.01
4352,3,5,5,4.33,4.67,5,5,5,0.03
4353,16,4.44,4.81,4.44,4.31,4.56,4.75,4.69,0.17
4354,256,4.84,4.86,4.78,4.98,4.97,4.72,4.78,2.55
4355,0,0,0,0,0,0,0,0,0
4356,12,5,4.92,4.75,5,5,5,4.92,0.12
4357,158,4.73,4.8,4.73,4.91,4.94,4.77,4.68,1.55
4358,15,4.8,5,4.6,4.93,4.93,4.8,4.93,0.15
4359,93,4.89,4.93,4.78,4.95,4.99,4.43,4.76,0.92
4360,1,4,5,3,5,5,5,4,0.01
4361,1,4,5,4,5,5,5,4,0.01
4362,31,4.68,4.71,4.77,5,4.94,4.52,4.71,0.31
4363,2,4.5,5,4,5,4.5,4,5,0.02
4364,15,5,5,4.93,5,4.87,5,4.93,0.16
4365,57,4.93,4.89,4.81,4.89,4.93,4.95,4.75,0.56
4366,0,0,0,0,0,0,0,0,0
4367,46,4.61,4.8,4.57,4.78,4.7,4.54,4.59,0.49
4368,2,5,5,5,5,5,5,5,0.02
4369,40,4.5,4.83,4.58,4.95,4.55,4.43,4.68,0.41
4370,3,3.67,4,3.67,3.67,3.67,4.67,4,0.03
4371,34,4.94,4.91,4.94,5,5,5,4.61,0.34
4372,0,0,0,0,0,0,0,0,0
4373,132,4.69,4.83,4.7,4.83,4.84,4.64,4.73,1.29
4374,1,5,5,5,5,5,5,4,0.01
4375,0,0,0,0,0,0,0,0,0
4376,92,4.77,4.85,4.75,4.82,4.76,4.73,4.67,1.14
4377,3,5,5,5,5,5,3.67,5,0.03
4378,1,5,5,5,5,5,5,5,0.01
4379,1,5,5,5,5,5,5,5,0.01
4380,0,0,0,0,0,0,0,0,0
4381,11,5,5,4.91,5,5,4.55,5,0.11
4382,445,4.86,4.89,4.83,4.89,4.94,4.56,4.83,4.8
4383,180,4.9,4.96,4.94,4.87,4.94,4.98,4.79,1.83
4384,4,4.5,4.75,4.33,4.5,4.67,4,4,0.04
4385,2,5,4.5,4.5,5,5,4.5,5,0.12
4386,4,4.75,4.75,4.25,5,5,5,4.75,0.04
4387,0,0,0,0,0,0,0,0,0
4388,93,4.85,4.9,4.68,4.95,4.99,4.95,4.86,0.93
4389,10,4.7,4.8,4.2,4.8,4.6,5,4.8,0.1
4390,79,4.61,4.65,4.32,4.55,4.54,4.81,4.65,0.78
4391,27,4.78,4.81,4.85,4.96,5,5,4.74,0.27
4392,364,4.91,4.95,4.97,4.97,4.94,4.8,4.85,3.6
4393,0,0,0,0,0,0,0,0,0
4394,0,0,0,0,0,0,0,0,0
4395,0,0,0,0,0,0,0,0,0
4396,18,4.61,4.83,4.67,5,5,5,4.11,0.21
4397,0,0,0,0,0,0,0,0,0
4398,3,4,5,3,5,5,5,4,0.03
4399,7,3.86,4.29,3.86,4.71,4.71,4.86,4,0.07
4400,298,4.86,4.92,4.95,4.92,4.93,4.97,4.79,2.94
4401,2,4,5,3.5,5,5,4,5,0.02
4402,6,4.67,5,5,5,5,4.2,4.4,0.06
4403,1,5,5,5,5,5,5,5,0.01
4404,0,0,0,0,0,0,0,0,0
4405,228,4.52,4.54,4.38,4.89,4.9,4.63,4.57,2.25
4406,7,4.86,4.71,5,5,5,4.71,4.71,0.07
4407,1,5,5,5,5,5,5,5,0.01
4408,1,5,5,5,4,5,5,5,0.01
4409,75,4.81,4.92,4.73,4.85,4.96,4.81,4.78,0.76
4410,0,0,0,0,0,0,0,0,0
4411,92,4.93,4.96,4.99,4.97,4.96,4.88,4.88,0.9
4412,0,0,0,0,0,0,0,0,0
4413,25,4.8,4.84,4.8,4.92,4.96,4.96,4.75,0.25
4414,0,0,0,0,0,0,0,0,0
4415,8,4.75,4.75,4.75,4.75,4.88,5,4.88,0.08
4416,2,5,5,5,5,5,5,5,0.02
4417,4,4.5,4.67,3.67,3.67,4,4,3.67,0.04
4418,11,5,5,5,5,5,4.9,4.8,0.11
4419,2,4.5,4.5,1.5,5,5,5,4.5,0.02
4420,2,5,5,4.5,4.5,5,5,5,0.02
4421,1,3,3,2,3,5,5,3,0.01
4422,3,4.67,4.67,4.33,5,5,5,4.67,0.03
4423,3,4.67,5,4.5,4.5,3.5,4,4,0.03
4424,9,4.56,4.56,3.67,5,4.89,4.89,4.89,0.1
4425,14,4.93,4.93,5,5,5,5,4.93,0.14
4426,13,4.92,4.85,4.85,4.92,5,4.62,4.92,0.46
4427,3,4,4,3.67,4.67,4.33,4,4.33,0.03
4428,1,5,5,5,5,5,5,4,0.01
4429,63,4.83,4.87,4.9,4.94,4.97,4.38,4.79,0.63
4430,6,4.83,4.83,4.33,5,5,4.8,4.8,0.07
4431,1,5,5,5,5,5,5,5,0.01
4432,46,4.8,4.91,4.8,4.85,4.8,4.85,4.72,0.52
4433,14,4.79,4.77,4.54,4.92,4.93,4.86,4.71,0.14
4434,0,0,0,0,0,0,0,0,0
4435,1,5,5,5,5,5,5,5,0.01
4436,1,5,5,5,5,5,5,5,0.14
4437,204,4.88,4.93,4.8,4.95,4.94,4.78,4.86,2.01
4438,0,0,0,0,0,0,0,0,0
4439,0,0,0,0,0,0,0,0,0
4440,1,5,5,4,5,5,4,5,0.01
4441,0,0,0,0,0,0,0,0,0
4442,17,4.82,5,4.94,4.82,5,4.69,4.94,0.17
4443,0,0,0,0,0,0,0,0,0
4444,8,4.5,4.63,4.38,4.63,4.63,4.5,4.5,0.08
4445,177,4.88,4.9,4.75,4.93,4.95,4.78,4.84,1.74
4446,47,4.79,4.87,4.81,4.87,4.91,4.77,4.74,0.49
4447,2,4.5,4,4,5,5,5,4,0.02
4448,5,4.6,4.8,4.75,5,5,4.6,4.8,0.05
4449,9,4.89,4.89,4.89,4.89,5,5,4.78,0.09
4450,319,4.93,4.94,4.89,4.97,4.97,4.99,4.85,3.17
4451,10,4.8,4.9,4.9,5,4.9,4.7,4.78,0.11
4452,0,0,0,0,0,0,0,0,0
4453,8,4.63,4.86,4.57,5,4.88,4.63,4.63,0.08
4454,3,4.33,5,3.67,5,5,5,4.33,0.03
4455,4,4,4.25,4,5,5,5,4.25,0.04
4456,8,4.63,4.75,4.5,4.75,4.63,4.5,4.75,0.08
4457,0,0,0,0,0,0,0,0,0
4458,0,0,0,0,0,0,0,0,0
4459,2,5,5,5,5,5,5,5,0.02
4460,176,4.84,4.87,4.86,4.84,4.88,4.32,4.86,1.75
4461,5,4.6,5,4.6,5,5,5,4.8,0.05
4462,37,4.73,4.84,4.38,4.89,4.89,4.84,4.68,0.37
4463,2,4.5,4.5,4.5,4.5,4.5,5,5,0.02
4464,3,5,5,5,5,5,4.67,5,0.03
4465,141,4.69,4.86,4.68,4.91,4.91,4.68,4.66,1.41
4466,2,5,5,5,5,5,5,5,0.02
4467,26,4.85,4.96,4.85,4.88,4.96,5,4.81,0.26
4468,2,5,5,5,5,5,4.5,4.5,0.02
4469,13,4.69,4.92,4.83,4.92,4.83,4.42,4.58,0.13
4470,131,4.79,4.86,4.8,4.8,4.87,4.95,4.66,1.3
4471,0,0,0,0,0,0,0,0,0
4472,3,5,5,5,5,5,5,5,0.03
4473,0,0,0,0,0,0,0,0,0
4474,1,5,5,5,5,5,5,5,0.01
4475,8,5,4.75,4.88,4.75,4.88,5,5,0.08
4476,16,4.69,5,4.69,4.88,5,5,4.81,0.16
4477,4,5,5,5,4.75,5,5,5,0.04
4478,14,4.79,5,4.93,4.93,4.79,4.93,4.79,0.19
4479,15,4.87,5,4.36,5,5,4.93,4.86,0.15
4480,17,4.94,4.94,4.88,4.88,5,5,4.88,0.17
4481,2,5,5,5,5,5,4.5,5,0.02
4482,1,5,5,5,5,5,3,4,0.01
4483,3,4,4.67,4.33,4.67,5,5,4.33,0.03
4484,6,4.83,5,4.83,4.83,5,5,5,0.06
4485,11,4.73,4.82,5,5,5,4.18,4.36,0.11
4486,76,4.8,4.79,4.89,4.89,4.91,4.83,4.77,0.75
4487,0,0,0,0,0,0,0,0,0
4488,38,4.47,4.76,4.76,4.37,4.55,4.71,4.61,0.37
4489,3,4.67,5,4.33,5,4.67,4.33,5,0.03
4490,21,4.05,4.43,4.38,4.35,4.33,4.15,4.3,0.21
4491,4,4.5,4.75,4.25,4.75,4.75,4.75,4.5,0.04
4492,33,4.65,4.62,4.82,4.79,4.76,4.88,4.62,0.32
4493,2,5,5,5,5,5,4,5,0.02
4494,293,4.72,4.78,4.7,4.91,4.9,4.55,4.71,2.92
4495,2,5,5,5,5,5,4.5,4.5,0.02
4496,1,5,4,4,5,5,5,4,0.01
4497,73,4.78,4.76,4.53,4.92,4.88,4.63,4.86,0.72
4498,2,5,5,5,5,5,5,5,0.02
4499,15,4.6,4.86,4.47,5,4.87,5,4.71,0.15
4500,32,4.5,4.74,4.75,4.73,4.81,4.3,4.37,0.32
4501,16,4.94,4.94,4.81,5,5,5,4.81,0.16
4502,551,4.83,4.93,4.75,4.97,4.95,4.61,4.82,5.44
4503,531,4.82,4.9,4.76,4.94,4.93,4.65,4.81,5.23
4504,530,4.8,4.91,4.69,4.96,4.94,4.59,4.79,5.23
4505,513,4.85,4.94,4.79,4.96,4.95,4.64,4.85,5.07
4506,615,4.84,4.91,4.77,4.98,4.95,4.62,4.86,6.09
4507,0,0,0,0,0,0,0,0,0
4508,9,4.78,5,4.88,4.63,4.25,5,4.75,0.09
4509,9,4.78,5,4.25,5,5,4.88,4.75,0.09
4510,173,4.78,4.82,4.89,4.8,4.92,4.78,4.63,1.71
4511,4,5,5,4.5,4.75,5,5,4.5,0.24
4512,2,5,5,5,5,5,5,5,0.02
4513,3,5,5,4.67,5,5,4.33,4.67,0.43
4514,195,4.93,4.94,4.94,4.98,4.98,4.99,4.73,1.93
4515,19,4.32,4.42,4.21,4.74,4.79,4.53,4.58,0.19
4516,167,4.63,4.8,4.83,4.88,4.74,4.93,4.57,1.65
4517,3,5,5,5,5,5,5,5,0.03
4518,1,5,5,5,5,3,5,4,0.01
4519,72,4.6,4.71,4.53,4.89,4.9,4.77,4.58,0.78
4520,163,4.92,4.91,4.99,4.94,4.99,4.68,4.84,1.61
4521,158,4.89,4.91,4.93,4.96,4.97,4.63,4.91,1.56
4522,18,4.67,4.78,4.89,4.83,4.78,4.83,4.78,0.18
4523,1,4,5,5,5,5,5,4,0.01
4524,0,0,0,0,0,0,0,0,0
4525,0,0,0,0,0,0,0,0,0
4526,2,4.5,4.5,5,5,5,4,4.5,0.02
4527,184,4.71,4.86,4.88,4.93,4.84,4.58,4.74,1.82
4528,8,4.5,4.25,3.5,4.38,4.75,4.88,4.63,0.08
4529,179,4.44,4.61,4.51,4.72,4.89,4.92,4.5,1.84
4530,1,5,5,5,5,5,5,5,0.01
4531,0,0,0,0,0,0,0,0,0
4532,5,4.6,5,4.2,4.8,5,4.8,4.6,0.05
4533,5,4.8,5,4.4,5,5,4.8,5,0.05
4534,14,4.79,5,4.57,4.67,4.79,4.67,4.75,0.14
4535,0,0,0,0,0,0,0,0,0
4536,73,5,4.99,4.97,5,5,4.86,4.96,0.77
4537,1,4,5,5,5,5,3,5,0.01
4538,300,4.63,4.85,4.61,4.85,4.95,4.71,4.61,2.96
4539,205,4.84,4.94,4.91,4.94,4.95,4.59,4.88,2.03
4540,5,4.6,4.5,4.75,4.75,4.75,4.5,4.5,0.05
4541,0,0,0,0,0,0,0,0,0
4542,7,5,5,4.86,5,5,5,4.83,0.07
4543,7,4.29,4.43,3.43,4.86,5,4.86,4.43,0.07
4544,17,4.76,4.75,4.71,4.63,4.82,5,4.69,0.17
4545,164,4.91,4.94,4.95,4.92,4.91,4.82,4.77,1.63
4546,25,4.96,4.8,4.8,4.96,4.96,4.79,4.83,0.31
4547,1,4,5,4,4,4,4,4,0.01
4548,0,0,0,0,0,0,0,0,0
